pit_id,entry_id,lap,stint_from,stint_to,stationary_time_s,errors,error_time_s
2019_USA_MIAMI_DRI_01,2019_USA_MIAMI_DRI,11,H,M,15.866,False,0.0
2019_USA_MIAMI_DRI_02,2019_USA_MIAMI_DRI,48,H,M,20.555,True,3.071
2019_USA_MIAMI_LEC_01,2019_USA_MIAMI_LEC,11,M,S,14.955,False,0.0
2019_USA_MIAMI_LEC_02,2019_USA_MIAMI_LEC,48,M,M,19.804,False,0.0
2019_USA_MIAMI_RIC_01,2019_USA_MIAMI_RIC,11,M,M,14.671,False,0.0
2019_USA_MIAMI_RIC_02,2019_USA_MIAMI_RIC,48,M,H,17.59,False,0.0
2019_USA_MIAMI_NOR_01,2019_USA_MIAMI_NOR,11,M,H,20.405,False,0.0
2019_USA_MIAMI_NOR_02,2019_USA_MIAMI_NOR,48,H,H,16.18,False,0.0
2019_USA_MIAMI_DEV_01,2019_USA_MIAMI_DEV,11,H,H,15.72,False,0.0
2019_USA_MIAMI_DEV_02,2019_USA_MIAMI_DEV,48,M,H,13.823,False,0.0
2019_USA_MIAMI_ALO_01,2019_USA_MIAMI_ALO,11,H,S,18.606,False,0.0
2019_USA_MIAMI_ALO_02,2019_USA_MIAMI_ALO,48,M,M,18.102,False,0.0
2019_USA_MIAMI_MSC_01,2019_USA_MIAMI_MSC,11,M,H,17.646,False,0.0
2019_USA_MIAMI_MSC_02,2019_USA_MIAMI_MSC,48,M,M,21.049,False,0.0
2019_USA_MIAMI_DEV_01,2019_USA_MIAMI_DEV,11,H,S,18.426,False,0.0
2019_USA_MIAMI_DEV_02,2019_USA_MIAMI_DEV,48,M,H,22.053,False,0.0
2019_USA_MIAMI_GAS_01,2019_USA_MIAMI_GAS,11,H,S,21.172,False,0.0
2019_USA_MIAMI_GAS_02,2019_USA_MIAMI_GAS,48,S,M,22.573,False,0.0
2019_USA_MIAMI_ALB_01,2019_USA_MIAMI_ALB,11,M,H,14.29,False,0.0
2019_USA_MIAMI_ALB_02,2019_USA_MIAMI_ALB,48,S,M,15.926,False,0.0
2019_USA_MIAMI_TSU_01,2019_USA_MIAMI_TSU,11,S,H,26.127,False,0.0
2019_USA_MIAMI_TSU_02,2019_USA_MIAMI_TSU,48,M,H,19.479,False,0.0
2019_USA_MIAMI_HUL_01,2019_USA_MIAMI_HUL,11,H,S,21.27,True,3.355
2019_USA_MIAMI_HUL_02,2019_USA_MIAMI_HUL,48,H,S,14.722,False,0.0
2019_USA_MIAMI_BOT_01,2019_USA_MIAMI_BOT,11,M,S,18.422,False,0.0
2019_USA_MIAMI_BOT_02,2019_USA_MIAMI_BOT,48,M,S,21.051,False,0.0
2019_USA_MIAMI_MAG_01,2019_USA_MIAMI_MAG,11,H,S,17.544,False,0.0
2019_USA_MIAMI_MAG_02,2019_USA_MIAMI_MAG,48,S,H,16.982,False,0.0
2019_USA_MIAMI_DRI_01,2019_USA_MIAMI_DRI,11,H,H,22.009,False,0.0
2019_USA_MIAMI_SAR_01,2019_USA_MIAMI_SAR,11,S,S,19.923,False,0.0
2019_USA_MIAMI_SAR_02,2019_USA_MIAMI_SAR,48,H,M,28.587,False,0.0
2019_USA_MIAMI_LAW_01,2019_USA_MIAMI_LAW,11,S,M,17.304,False,0.0
2019_USA_MIAMI_LAW_02,2019_USA_MIAMI_LAW,48,M,S,16.655,False,0.0
2019_ABU_MARINA_VER_01,2019_ABU_MARINA_VER,11,H,S,22.603,False,0.0
2019_ABU_MARINA_VER_02,2019_ABU_MARINA_VER,49,S,H,23.745,False,0.0
2019_ABU_MARINA_PER_01,2019_ABU_MARINA_PER,11,H,H,17.273,False,0.0
2019_ABU_MARINA_PER_02,2019_ABU_MARINA_PER,49,M,M,16.24,False,0.0
2019_ABU_MARINA_HAM_01,2019_ABU_MARINA_HAM,11,S,M,16.053,False,0.0
2019_ABU_MARINA_HAM_02,2019_ABU_MARINA_HAM,49,M,M,15.312,False,0.0
2019_ABU_MARINA_RUS_01,2019_ABU_MARINA_RUS,11,M,M,16.475,False,0.0
2019_ABU_MARINA_RUS_02,2019_ABU_MARINA_RUS,49,S,M,18.89,False,0.0
2019_ABU_MARINA_LEC_01,2019_ABU_MARINA_LEC,11,S,H,18.58,False,0.0
2019_ABU_MARINA_LEC_02,2019_ABU_MARINA_LEC,49,H,S,14.852,False,0.0
2019_ABU_MARINA_SAI_01,2019_ABU_MARINA_SAI,11,H,H,14.757,False,0.0
2019_ABU_MARINA_SAI_02,2019_ABU_MARINA_SAI,49,M,M,15.231,False,0.0
2019_ABU_MARINA_NOR_01,2019_ABU_MARINA_NOR,11,H,H,15.196,False,0.0
2019_ABU_MARINA_NOR_02,2019_ABU_MARINA_NOR,49,S,S,17.11,False,0.0
2019_ABU_MARINA_PIA_01,2019_ABU_MARINA_PIA,11,M,M,22.349,False,0.0
2019_ABU_MARINA_PIA_02,2019_ABU_MARINA_PIA,30,S,S,22.789,False,0.0
2019_ABU_MARINA_PIA_03,2019_ABU_MARINA_PIA,49,S,M,21.861,False,0.0
2019_ABU_MARINA_ALO_01,2019_ABU_MARINA_ALO,11,H,S,25.776,True,2.002
2019_ABU_MARINA_ALO_02,2019_ABU_MARINA_ALO,49,M,S,20.999,False,0.0
2019_ABU_MARINA_STR_01,2019_ABU_MARINA_STR,11,S,H,15.09,False,0.0
2019_ABU_MARINA_STR_02,2019_ABU_MARINA_STR,49,S,M,14.919,False,0.0
2019_ABU_MARINA_OCO_01,2019_ABU_MARINA_OCO,11,M,S,20.953,False,0.0
2019_ABU_MARINA_OCO_02,2019_ABU_MARINA_OCO,49,S,M,17.572,False,0.0
2019_ABU_MARINA_GAS_01,2019_ABU_MARINA_GAS,11,M,S,19.588,False,0.0
2019_ABU_MARINA_GAS_02,2019_ABU_MARINA_GAS,49,S,M,18.916,False,0.0
2019_ABU_MARINA_ALB_01,2019_ABU_MARINA_ALB,11,M,H,16.287,False,0.0
2019_ABU_MARINA_ALB_02,2019_ABU_MARINA_ALB,49,M,S,21.915,False,0.0
2019_ABU_MARINA_TSU_01,2019_ABU_MARINA_TSU,11,S,M,21.302,False,0.0
2019_ABU_MARINA_TSU_02,2019_ABU_MARINA_TSU,49,H,H,17.686,False,0.0
2019_ABU_MARINA_HUL_01,2019_ABU_MARINA_HUL,11,S,S,17.425,False,0.0
2019_ABU_MARINA_HUL_02,2019_ABU_MARINA_HUL,49,M,M,15.688,False,0.0
2019_ABU_MARINA_BOT_01,2019_ABU_MARINA_BOT,11,S,M,17.772,False,0.0
2019_ABU_MARINA_BOT_02,2019_ABU_MARINA_BOT,49,M,S,14.911,False,0.0
2019_ABU_MARINA_MAG_01,2019_ABU_MARINA_MAG,11,H,H,17.593,False,0.0
2019_ABU_MARINA_MAG_02,2019_ABU_MARINA_MAG,49,S,M,23.192,False,0.0
2019_ABU_MARINA_ZHO_01,2019_ABU_MARINA_ZHO,11,H,M,21.746,False,0.0
2019_ABU_MARINA_ZHO_02,2019_ABU_MARINA_ZHO,49,M,H,19.565,False,0.0
2019_ABU_MARINA_SAR_01,2019_ABU_MARINA_SAR,11,M,H,16.121,False,0.0
2019_ABU_MARINA_SAR_02,2019_ABU_MARINA_SAR,49,S,H,22.321,False,0.0
2019_ABU_MARINA_LAW_01,2019_ABU_MARINA_LAW,11,M,S,19.019,False,0.0
2019_ABU_MARINA_LAW_02,2019_ABU_MARINA_LAW,49,S,S,16.094,False,0.0
2019_BRA_INTERL_VER_01,2019_BRA_INTERL_VER,14,M,M,15.288,False,0.0
2019_BRA_INTERL_VER_02,2019_BRA_INTERL_VER,60,M,H,17.909,False,0.0
2019_BRA_INTERL_PER_01,2019_BRA_INTERL_PER,14,M,M,26.254,False,0.0
2019_BRA_INTERL_PER_02,2019_BRA_INTERL_PER,60,S,S,20.768,False,0.0
2019_BRA_INTERL_HAM_01,2019_BRA_INTERL_HAM,14,H,H,16.338,False,0.0
2019_BRA_INTERL_HAM_02,2019_BRA_INTERL_HAM,60,H,M,21.07,False,0.0
2019_BRA_INTERL_RUS_01,2019_BRA_INTERL_RUS,14,M,H,20.223,False,0.0
2019_BRA_INTERL_RUS_02,2019_BRA_INTERL_RUS,60,H,H,17.972,False,0.0
2019_BRA_INTERL_LEC_01,2019_BRA_INTERL_LEC,14,S,S,16.382,False,0.0
2019_BRA_INTERL_SAI_01,2019_BRA_INTERL_SAI,14,S,H,26.488,True,7.556
2019_BRA_INTERL_SAI_02,2019_BRA_INTERL_SAI,37,H,S,17.671,False,0.0
2019_BRA_INTERL_SAI_03,2019_BRA_INTERL_SAI,60,S,M,19.333,False,0.0
2019_BRA_INTERL_NOR_01,2019_BRA_INTERL_NOR,14,S,S,15.166,False,0.0
2019_BRA_INTERL_NOR_02,2019_BRA_INTERL_NOR,60,M,S,20.546,False,0.0
2019_BRA_INTERL_PIA_01,2019_BRA_INTERL_PIA,14,M,H,17.199,False,0.0
2019_BRA_INTERL_PIA_02,2019_BRA_INTERL_PIA,60,M,S,14.579,False,0.0
2019_BRA_INTERL_ALO_01,2019_BRA_INTERL_ALO,14,H,M,22.636,False,0.0
2019_BRA_INTERL_ALO_02,2019_BRA_INTERL_ALO,37,M,H,18.174,False,0.0
2019_BRA_INTERL_ALO_03,2019_BRA_INTERL_ALO,60,H,M,13.219,False,0.0
2019_BRA_INTERL_STR_01,2019_BRA_INTERL_STR,14,S,H,22.703,False,0.0
2019_BRA_INTERL_STR_02,2019_BRA_INTERL_STR,60,H,H,18.208,False,0.0
2019_BRA_INTERL_OCO_01,2019_BRA_INTERL_OCO,14,H,S,21.912,False,0.0
2019_BRA_INTERL_OCO_02,2019_BRA_INTERL_OCO,60,H,M,22.336,False,0.0
2019_BRA_INTERL_GAS_01,2019_BRA_INTERL_GAS,14,M,S,16.833,False,0.0
2019_BRA_INTERL_GAS_02,2019_BRA_INTERL_GAS,60,S,S,17.59,False,0.0
2019_BRA_INTERL_ALB_01,2019_BRA_INTERL_ALB,14,M,H,14.632,False,0.0
2019_BRA_INTERL_TSU_01,2019_BRA_INTERL_TSU,14,S,S,23.609,False,0.0
2019_BRA_INTERL_TSU_02,2019_BRA_INTERL_TSU,60,M,S,16.437,False,0.0
2019_BRA_INTERL_HUL_01,2019_BRA_INTERL_HUL,14,M,S,14.061,False,0.0
2019_BRA_INTERL_HUL_02,2019_BRA_INTERL_HUL,60,M,M,21.86,False,0.0
2019_BRA_INTERL_BOT_01,2019_BRA_INTERL_BOT,14,S,H,22.345,False,0.0
2019_BRA_INTERL_BOT_02,2019_BRA_INTERL_BOT,60,S,S,16.719,False,0.0
2019_BRA_INTERL_MAG_01,2019_BRA_INTERL_MAG,14,H,M,17.587,False,0.0
2019_BRA_INTERL_MAG_02,2019_BRA_INTERL_MAG,60,H,M,32.65,False,0.0
2019_BRA_INTERL_ZHO_01,2019_BRA_INTERL_ZHO,14,H,M,17.386,False,0.0
2019_BRA_INTERL_ZHO_02,2019_BRA_INTERL_ZHO,60,S,S,24.723,False,0.0
2019_BRA_INTERL_SAR_01,2019_BRA_INTERL_SAR,14,M,S,15.452,False,0.0
2019_BRA_INTERL_SAR_02,2019_BRA_INTERL_SAR,60,S,H,21.723,False,0.0
2019_BRA_INTERL_LAW_01,2019_BRA_INTERL_LAW,14,M,M,16.546,True,2.316
2019_BRA_INTERL_LAW_02,2019_BRA_INTERL_LAW,60,S,S,16.402,False,0.0
2019_CAN_GILLES_VER_01,2019_CAN_GILLES_VER,14,M,M,13.132,False,0.0
2019_CAN_GILLES_VER_02,2019_CAN_GILLES_VER,59,M,M,12.916,False,0.0
2019_CAN_GILLES_PER_01,2019_CAN_GILLES_PER,14,S,H,16.026,False,0.0
2019_CAN_GILLES_PER_02,2019_CAN_GILLES_PER,36,S,H,19.48,False,0.0
2019_CAN_GILLES_PER_03,2019_CAN_GILLES_PER,59,S,M,24.657,False,0.0
2019_CAN_GILLES_HAM_01,2019_CAN_GILLES_HAM,14,H,S,17.276,False,0.0
2019_CAN_GILLES_HAM_02,2019_CAN_GILLES_HAM,36,M,M,14.536,False,0.0
2019_CAN_GILLES_HAM_03,2019_CAN_GILLES_HAM,59,M,S,16.799,False,0.0
2019_CAN_GILLES_RUS_01,2019_CAN_GILLES_RUS,14,S,H,13.835,False,0.0
2019_CAN_GILLES_RUS_02,2019_CAN_GILLES_RUS,36,H,M,18.625,False,0.0
2019_CAN_GILLES_RUS_03,2019_CAN_GILLES_RUS,59,S,H,18.356,False,0.0
2019_CAN_GILLES_LEC_01,2019_CAN_GILLES_LEC,14,M,S,15.32,False,0.0
2019_CAN_GILLES_LEC_02,2019_CAN_GILLES_LEC,36,H,H,18.201,False,0.0
2019_CAN_GILLES_LEC_03,2019_CAN_GILLES_LEC,59,S,M,22.814,True,5.341
2019_CAN_GILLES_SAI_01,2019_CAN_GILLES_SAI,14,S,H,20.206,False,0.0
2019_CAN_GILLES_SAI_02,2019_CAN_GILLES_SAI,29,S,M,20.571,False,0.0
2019_CAN_GILLES_SAI_03,2019_CAN_GILLES_SAI,44,S,M,22.167,False,0.0
2019_CAN_GILLES_SAI_04,2019_CAN_GILLES_SAI,59,S,S,24.095,True,4.477
2019_CAN_GILLES_NOR_01,2019_CAN_GILLES_NOR,14,H,M,16.164,False,0.0
2019_CAN_GILLES_NOR_02,2019_CAN_GILLES_NOR,36,H,S,18.096,True,2.237
2019_CAN_GILLES_NOR_03,2019_CAN_GILLES_NOR,59,M,M,19.004,False,0.0
2019_CAN_GILLES_PIA_01,2019_CAN_GILLES_PIA,14,M,S,14.611,False,0.0
2019_CAN_GILLES_PIA_02,2019_CAN_GILLES_PIA,29,H,S,21.689,False,0.0
2019_CAN_GILLES_PIA_03,2019_CAN_GILLES_PIA,44,M,M,22.686,False,0.0
2019_CAN_GILLES_PIA_04,2019_CAN_GILLES_PIA,59,S,M,16.567,False,0.0
2019_CAN_GILLES_ALO_01,2019_CAN_GILLES_ALO,14,S,M,16.837,False,0.0
2019_CAN_GILLES_ALO_02,2019_CAN_GILLES_ALO,59,S,M,16.83,False,0.0
2019_CAN_GILLES_STR_01,2019_CAN_GILLES_STR,14,S,M,19.748,False,0.0
2019_CAN_GILLES_STR_02,2019_CAN_GILLES_STR,36,M,H,18.312,False,0.0
2019_CAN_GILLES_STR_03,2019_CAN_GILLES_STR,59,H,S,17.009,False,0.0
2019_CAN_GILLES_OCO_01,2019_CAN_GILLES_OCO,14,M,H,14.669,False,0.0
2019_CAN_GILLES_OCO_02,2019_CAN_GILLES_OCO,36,M,M,23.087,False,0.0
2019_CAN_GILLES_OCO_03,2019_CAN_GILLES_OCO,59,S,H,24.783,True,2.907
2019_CAN_GILLES_GAS_01,2019_CAN_GILLES_GAS,14,M,S,18.403,False,0.0
2019_CAN_GILLES_GAS_02,2019_CAN_GILLES_GAS,36,S,M,18.901,False,0.0
2019_CAN_GILLES_GAS_03,2019_CAN_GILLES_GAS,59,M,M,14.37,False,0.0
2019_CAN_GILLES_ALB_01,2019_CAN_GILLES_ALB,14,H,M,16.555,False,0.0
2019_CAN_GILLES_ALB_02,2019_CAN_GILLES_ALB,36,S,H,25.869,False,0.0
2019_CAN_GILLES_ALB_03,2019_CAN_GILLES_ALB,59,S,S,16.122,False,0.0
2019_CAN_GILLES_TSU_01,2019_CAN_GILLES_TSU,14,H,S,18.747,False,0.0
2019_CAN_GILLES_TSU_02,2019_CAN_GILLES_TSU,29,H,S,16.904,False,0.0
2019_CAN_GILLES_TSU_03,2019_CAN_GILLES_TSU,44,M,H,21.928,False,0.0
2019_CAN_GILLES_TSU_04,2019_CAN_GILLES_TSU,59,H,M,13.513,False,0.0
2019_CAN_GILLES_HUL_01,2019_CAN_GILLES_HUL,14,H,S,16.765,False,0.0
2019_CAN_GILLES_HUL_02,2019_CAN_GILLES_HUL,36,M,H,24.48,False,0.0
2019_CAN_GILLES_HUL_03,2019_CAN_GILLES_HUL,59,H,H,23.146,True,7.528
2019_CAN_GILLES_BOT_01,2019_CAN_GILLES_BOT,14,H,S,12.258,False,0.0
2019_CAN_GILLES_BOT_02,2019_CAN_GILLES_BOT,36,H,M,18.894,False,0.0
2019_CAN_GILLES_BOT_03,2019_CAN_GILLES_BOT,59,M,S,16.147,False,0.0
2019_CAN_GILLES_MAG_01,2019_CAN_GILLES_MAG,14,S,M,16.838,False,0.0
2019_CAN_GILLES_MAG_02,2019_CAN_GILLES_MAG,36,H,H,18.273,False,0.0
2019_CAN_GILLES_MAG_03,2019_CAN_GILLES_MAG,59,M,M,17.775,False,0.0
2019_CAN_GILLES_ZHO_01,2019_CAN_GILLES_ZHO,14,S,H,16.826,False,0.0
2019_CAN_GILLES_ZHO_02,2019_CAN_GILLES_ZHO,36,S,H,17.438,False,0.0
2019_CAN_GILLES_ZHO_03,2019_CAN_GILLES_ZHO,59,H,M,20.343,False,0.0
2019_CAN_GILLES_SAR_01,2019_CAN_GILLES_SAR,14,M,S,18.108,False,0.0
2019_CAN_GILLES_SAR_02,2019_CAN_GILLES_SAR,36,H,S,14.251,False,0.0
2019_CAN_GILLES_SAR_03,2019_CAN_GILLES_SAR,59,S,H,13.136,False,0.0
2019_CAN_GILLES_LAW_01,2019_CAN_GILLES_LAW,14,M,M,12.192,False,0.0
2019_CAN_GILLES_LAW_02,2019_CAN_GILLES_LAW,36,H,H,17.629,False,0.0
2019_CAN_GILLES_LAW_03,2019_CAN_GILLES_LAW,59,S,S,23.44,True,2.51
2019_MEX_MEXICO_VER_01,2019_MEX_MEXICO_VER,14,H,S,21.458,False,0.0
2019_MEX_MEXICO_PER_01,2019_MEX_MEXICO_PER,14,H,S,19.44,False,0.0
2019_MEX_MEXICO_PER_02,2019_MEX_MEXICO_PER,60,M,S,24.871,True,6.14
2019_MEX_MEXICO_HAM_01,2019_MEX_MEXICO_HAM,14,S,S,16.38,False,0.0
2019_MEX_MEXICO_HAM_02,2019_MEX_MEXICO_HAM,60,H,S,19.866,False,0.0
2019_MEX_MEXICO_RUS_01,2019_MEX_MEXICO_RUS,14,S,M,20.197,False,0.0
2019_MEX_MEXICO_RUS_02,2019_MEX_MEXICO_RUS,60,M,M,15.867,False,0.0
2019_MEX_MEXICO_LEC_01,2019_MEX_MEXICO_LEC,14,M,H,22.594,False,0.0
2019_MEX_MEXICO_LEC_02,2019_MEX_MEXICO_LEC,60,S,M,21.979,False,0.0
2019_MEX_MEXICO_SAI_01,2019_MEX_MEXICO_SAI,14,S,H,23.601,False,0.0
2019_MEX_MEXICO_SAI_02,2019_MEX_MEXICO_SAI,60,S,H,15.639,False,0.0
2019_MEX_MEXICO_NOR_01,2019_MEX_MEXICO_NOR,14,S,S,19.041,False,0.0
2019_MEX_MEXICO_NOR_02,2019_MEX_MEXICO_NOR,60,H,M,17.056,False,0.0
2019_MEX_MEXICO_PIA_01,2019_MEX_MEXICO_PIA,14,M,M,16.17,False,0.0
2019_MEX_MEXICO_PIA_02,2019_MEX_MEXICO_PIA,60,H,S,21.552,False,0.0
2019_MEX_MEXICO_ALO_01,2019_MEX_MEXICO_ALO,14,M,S,21.348,False,0.0
2019_MEX_MEXICO_ALO_02,2019_MEX_MEXICO_ALO,60,M,H,27.827,True,5.264
2019_MEX_MEXICO_STR_01,2019_MEX_MEXICO_STR,14,M,M,15.049,False,0.0
2019_MEX_MEXICO_STR_02,2019_MEX_MEXICO_STR,60,S,S,20.26,False,0.0
2019_MEX_MEXICO_OCO_01,2019_MEX_MEXICO_OCO,14,H,H,19.188,False,0.0
2019_MEX_MEXICO_OCO_02,2019_MEX_MEXICO_OCO,60,S,H,12.758,False,0.0
2019_MEX_MEXICO_GAS_01,2019_MEX_MEXICO_GAS,14,M,M,33.074,True,5.963
2019_MEX_MEXICO_GAS_02,2019_MEX_MEXICO_GAS,60,H,S,29.698,False,0.0
2019_MEX_MEXICO_ALB_01,2019_MEX_MEXICO_ALB,14,S,S,23.656,False,0.0
2019_MEX_MEXICO_TSU_01,2019_MEX_MEXICO_TSU,14,M,S,24.496,False,0.0
2019_MEX_MEXICO_TSU_02,2019_MEX_MEXICO_TSU,60,S,M,17.405,False,0.0
2019_MEX_MEXICO_HUL_01,2019_MEX_MEXICO_HUL,14,M,S,20.258,False,0.0
2019_MEX_MEXICO_HUL_02,2019_MEX_MEXICO_HUL,60,M,H,22.639,False,0.0
2019_MEX_MEXICO_BOT_01,2019_MEX_MEXICO_BOT,14,S,H,16.983,False,0.0
2019_MEX_MEXICO_BOT_02,2019_MEX_MEXICO_BOT,37,S,S,17.473,False,0.0
2019_MEX_MEXICO_BOT_03,2019_MEX_MEXICO_BOT,60,M,H,16.866,False,0.0
2019_MEX_MEXICO_MAG_01,2019_MEX_MEXICO_MAG,14,M,S,14.546,False,0.0
2019_MEX_MEXICO_MAG_02,2019_MEX_MEXICO_MAG,60,M,S,13.945,False,0.0
2019_MEX_MEXICO_ZHO_01,2019_MEX_MEXICO_ZHO,14,M,M,14.244,False,0.0
2019_MEX_MEXICO_ZHO_02,2019_MEX_MEXICO_ZHO,60,M,H,27.294,False,0.0
2019_MEX_MEXICO_SAR_01,2019_MEX_MEXICO_SAR,14,H,M,16.92,False,0.0
2019_MEX_MEXICO_SAR_02,2019_MEX_MEXICO_SAR,37,H,S,21.027,False,0.0
2019_MEX_MEXICO_SAR_03,2019_MEX_MEXICO_SAR,60,M,M,12.25,False,0.0
2019_MEX_MEXICO_LAW_01,2019_MEX_MEXICO_LAW,14,M,S,17.003,False,0.0
2019_MEX_MEXICO_LAW_02,2019_MEX_MEXICO_LAW,60,M,H,14.752,False,0.0
2019_CHI_SHANGH_VER_01,2019_CHI_SHANGH_VER,11,S,S,17.701,False,0.0
2019_CHI_SHANGH_VER_02,2019_CHI_SHANGH_VER,29,H,M,19.134,False,0.0
2019_CHI_SHANGH_VER_03,2019_CHI_SHANGH_VER,47,M,M,18.555,False,0.0
2019_CHI_SHANGH_PER_01,2019_CHI_SHANGH_PER,11,H,S,26.431,False,0.0
2019_CHI_SHANGH_PER_02,2019_CHI_SHANGH_PER,47,M,M,19.364,False,0.0
2019_CHI_SHANGH_HAM_01,2019_CHI_SHANGH_HAM,11,M,M,14.518,False,0.0
2019_CHI_SHANGH_HAM_02,2019_CHI_SHANGH_HAM,47,M,M,14.469,False,0.0
2019_CHI_SHANGH_RUS_01,2019_CHI_SHANGH_RUS,11,M,S,23.695,False,0.0
2019_CHI_SHANGH_RUS_02,2019_CHI_SHANGH_RUS,47,H,H,25.458,False,0.0
2019_CHI_SHANGH_LEC_01,2019_CHI_SHANGH_LEC,11,S,M,19.685,False,0.0
2019_CHI_SHANGH_LEC_02,2019_CHI_SHANGH_LEC,47,S,M,22.365,False,0.0
2019_CHI_SHANGH_SAI_01,2019_CHI_SHANGH_SAI,11,H,S,24.824,True,5.652
2019_CHI_SHANGH_SAI_02,2019_CHI_SHANGH_SAI,47,H,S,15.874,False,0.0
2019_CHI_SHANGH_NOR_01,2019_CHI_SHANGH_NOR,11,S,S,20.593,False,0.0
2019_CHI_SHANGH_NOR_02,2019_CHI_SHANGH_NOR,29,M,H,20.627,False,0.0
2019_CHI_SHANGH_NOR_03,2019_CHI_SHANGH_NOR,47,M,M,14.853,False,0.0
2019_CHI_SHANGH_PIA_01,2019_CHI_SHANGH_PIA,11,M,S,18.345,False,0.0
2019_CHI_SHANGH_PIA_02,2019_CHI_SHANGH_PIA,47,H,S,17.366,False,0.0
2019_CHI_SHANGH_ALO_01,2019_CHI_SHANGH_ALO,11,M,S,20.144,False,0.0
2019_CHI_SHANGH_STR_01,2019_CHI_SHANGH_STR,11,S,M,19.209,False,0.0
2019_CHI_SHANGH_STR_02,2019_CHI_SHANGH_STR,47,S,M,18.286,False,0.0
2019_CHI_SHANGH_OCO_01,2019_CHI_SHANGH_OCO,11,M,H,13.929,False,0.0
2019_CHI_SHANGH_OCO_02,2019_CHI_SHANGH_OCO,47,H,M,20.171,False,0.0
2019_CHI_SHANGH_GAS_01,2019_CHI_SHANGH_GAS,11,H,M,16.818,False,0.0
2019_CHI_SHANGH_GAS_02,2019_CHI_SHANGH_GAS,47,M,M,21.096,False,0.0
2019_CHI_SHANGH_ALB_01,2019_CHI_SHANGH_ALB,11,M,H,18.457,False,0.0
2019_CHI_SHANGH_ALB_02,2019_CHI_SHANGH_ALB,47,H,S,16.412,False,0.0
2019_CHI_SHANGH_TSU_01,2019_CHI_SHANGH_TSU,11,S,M,18.737,False,0.0
2019_CHI_SHANGH_TSU_02,2019_CHI_SHANGH_TSU,47,S,H,19.673,False,0.0
2019_CHI_SHANGH_HUL_01,2019_CHI_SHANGH_HUL,11,M,S,23.858,False,0.0
2019_CHI_SHANGH_HUL_02,2019_CHI_SHANGH_HUL,47,H,H,16.07,False,0.0
2019_CHI_SHANGH_BOT_01,2019_CHI_SHANGH_BOT,11,S,S,25.699,False,0.0
2019_CHI_SHANGH_BOT_02,2019_CHI_SHANGH_BOT,47,H,H,24.947,False,0.0
2019_CHI_SHANGH_MAG_01,2019_CHI_SHANGH_MAG,11,M,M,23.841,False,0.0
2019_CHI_SHANGH_MAG_02,2019_CHI_SHANGH_MAG,29,H,M,14.912,False,0.0
2019_CHI_SHANGH_MAG_03,2019_CHI_SHANGH_MAG,47,H,M,17.307,False,0.0
2019_CHI_SHANGH_ZHO_01,2019_CHI_SHANGH_ZHO,11,S,H,18.479,False,0.0
2019_CHI_SHANGH_SAR_01,2019_CHI_SHANGH_SAR,11,M,M,18.726,False,0.0
2019_CHI_SHANGH_SAR_02,2019_CHI_SHANGH_SAR,47,S,S,15.383,False,0.0
2019_CHI_SHANGH_LAW_01,2019_CHI_SHANGH_LAW,11,M,H,27.289,False,0.0
2019_QAT_QATAR_VER_01,2019_QAT_QATAR_VER,11,M,M,17.772,False,0.0
2019_QAT_QATAR_VER_02,2019_QAT_QATAR_VER,48,M,H,26.907,False,0.0
2019_QAT_QATAR_PER_01,2019_QAT_QATAR_PER,11,S,H,18.648,False,0.0
2019_QAT_QATAR_PER_02,2019_QAT_QATAR_PER,48,H,M,19.973,False,0.0
2019_QAT_QATAR_HAM_01,2019_QAT_QATAR_HAM,11,M,H,16.687,False,0.0
2019_QAT_QATAR_HAM_02,2019_QAT_QATAR_HAM,23,M,H,18.854,False,0.0
2019_QAT_QATAR_HAM_03,2019_QAT_QATAR_HAM,36,S,M,23.394,False,0.0
2019_QAT_QATAR_HAM_04,2019_QAT_QATAR_HAM,48,S,M,17.577,False,0.0
2019_QAT_QATAR_RUS_01,2019_QAT_QATAR_RUS,11,M,M,15.308,False,0.0
2019_QAT_QATAR_RUS_02,2019_QAT_QATAR_RUS,23,S,S,19.725,False,0.0
2019_QAT_QATAR_RUS_03,2019_QAT_QATAR_RUS,36,M,M,16.141,False,0.0
2019_QAT_QATAR_RUS_04,2019_QAT_QATAR_RUS,48,H,H,20.116,False,0.0
2019_QAT_QATAR_LEC_01,2019_QAT_QATAR_LEC,11,H,H,21.583,False,0.0
2019_QAT_QATAR_LEC_02,2019_QAT_QATAR_LEC,48,H,M,28.473,True,7.837
2019_QAT_QATAR_SAI_01,2019_QAT_QATAR_SAI,11,M,M,13.648,False,0.0
2019_QAT_QATAR_SAI_02,2019_QAT_QATAR_SAI,29,S,M,21.264,False,0.0
2019_QAT_QATAR_SAI_03,2019_QAT_QATAR_SAI,48,M,H,16.499,False,0.0
2019_QAT_QATAR_NOR_01,2019_QAT_QATAR_NOR,11,M,H,19.894,False,0.0
2019_QAT_QATAR_NOR_02,2019_QAT_QATAR_NOR,48,H,H,18.937,False,0.0
2019_QAT_QATAR_PIA_01,2019_QAT_QATAR_PIA,11,M,H,20.028,False,0.0
2019_QAT_QATAR_PIA_02,2019_QAT_QATAR_PIA,29,H,M,20.517,False,0.0
2019_QAT_QATAR_PIA_03,2019_QAT_QATAR_PIA,48,H,H,17.7,False,0.0
