entry_id,race_id,season_id,round,driver_id,constructor_id,grid,quali_rank,grid_penalty,finish_position,classified,dnf,dnf_reason,points,time_gap_s,pit_stops,pit_time_total_s,penalties_s,sc_laps_behind,tyre_strategy,incidents,rain_share,street,odds_pre,odds_post_quali,ovr_pre,ovr_post,implied_p_pre,implied_p_post,hazard_lambda_pre,hazard_lambda_post,driver_form_z,constructor_form_z,driver_ability_true,constructor_strength_true,race_noise_true
2018_NET_ZANDVO_LAW,2018_NET_ZANDVO,2018,13,LAW,SAU,3,3,0,4,True,False,,12.0,141.417,4,68.545,0.0,0,S-M,0,0.548,False,15.0607,14.0679,1.0975,1.0529,0.066398,0.071084,-3.304235,-3.212701,0.7870959280799231,1.1651483052124476,0.6300044055578524,1.523774982481678,-0.24307431989916597
2018_NET_ZANDVO_LEC,2018_NET_ZANDVO,2018,13,LEC,FER,16,16,0,17,True,False,,0.0,3841.065,3,53.921,5.0,0,M-H,0,0.548,False,38.555,42.3675,1.0975,1.0529,0.025937,0.023603,-4.532243,-4.653116,0.4664348062956464,0.1826282258498054,0.0064089616951382876,1.1204238477385784,-0.37959071106138165
2018_NET_ZANDVO_MAG,2018_NET_ZANDVO,2018,13,MAG,RBM,10,11,0,10,True,False,,1.0,764.62,3,58.081,0.0,0,S-H,0,0.548,False,22.6326,23.0739,1.0975,1.0529,0.044184,0.043339,-3.842768,-3.868004,0.18760387723436742,-0.0007507348833849593,1.115345357357877,0.8169173255332927,-0.010860773763945094
2018_NET_ZANDVO_NOR,2018_NET_ZANDVO,2018,13,NOR,MCL,19,19,0,19,True,False,,0.0,9237.962,3,61.458,0.0,0,M-H,0,0.548,False,29.7708,33.9651,1.0975,1.0529,0.03359,0.029442,-4.199218,-4.369328,-0.3531583942708246,-1.3803156077524055,0.536102310412402,0.7626188200752739,0.035176859078815736
2018_NET_ZANDVO_OCO,2018_NET_ZANDVO,2018,13,OCO,ALP,13,13,0,14,True,False,,0.0,2179.243,4,75.273,0.0,0,M-H,0,0.548,False,23.7688,25.1585,1.0975,1.0529,0.042072,0.039748,-3.906749,-3.980783,1.1396469544218042,-0.87044806398378,0.8693613079774392,0.6131003583088462,-0.14131616059378652
2018_NET_ZANDVO_PER,2018_NET_ZANDVO,2018,13,PER,RED,5,5,0,3,True,False,,15.0,140.595,2,41.854,0.0,0,M-H,0,0.548,False,17.8805,17.1245,1.0975,1.0529,0.055927,0.058396,-3.532684,-3.475417,1.0496498826146317,0.9767784768477131,1.3747202039958708,0.8463988347554925,0.054415189850993737
2018_NET_ZANDVO_PIA,2018_NET_ZANDVO,2018,13,PIA,MCL,15,15,0,16,True,False,,0.0,3796.945,4,86.058,0.0,0,M-M,0,0.548,False,23.5655,25.5741,1.0975,1.0529,0.042435,0.039102,-3.895512,-4.002112,-1.1346172578623512,-1.3803156077524055,0.8333890758424424,0.7626188200752739,-0.24954329415130252
2018_NET_ZANDVO_RUS,2018_NET_ZANDVO,2018,13,RUS,MER,6,6,0,5,True,False,,10.0,179.703,3,53.68,0.0,0,M-M,0,0.548,False,17.6647,17.1309,1.0975,1.0529,0.05661,0.058374,-3.516623,-3.475914,0.7189682724381089,1.0507439991083056,1.819301039130937,0.4806543247573849,0.06993981421526317
2018_NET_ZANDVO_SAI,2018_NET_ZANDVO,2018,13,SAI,FER,4,4,0,6,True,False,,8.0,186.588,4,79.222,0.0,0,S-M,0,0.548,False,15.2744,14.4469,1.0975,1.0529,0.065469,0.069219,-3.323077,-3.248433,0.9769325592030579,1.2952555710270819,0.9006600013713988,1.1204238477385784,0.21282648013120553
2018_NET_ZANDVO_SAR,2018_NET_ZANDVO,2018,13,SAR,SAU,12,7,5,11,True,False,,0.0,1163.79,2,36.208,0.0,0,S-H,1,0.548,False,18.5656,19.4065,1.0975,1.0529,0.053863,0.051529,-3.582434,-3.640895,0.5606765447425505,-0.050658621965757086,0.2779983759006336,1.523774982481678,0.05468792236286083
2018_NET_ZANDVO_STR,2018_NET_ZANDVO,2018,13,STR,AST,1,1,0,1,True,False,,25.0,0.0,2,36.752,0.0,0,S-M,0,0.548,False,10.918,9.9465,1.0975,1.0529,0.091592,0.100538,-2.867943,-2.739078,0.7206961603261778,0.8588231903006731,1.0321201707092176,1.4159253034468449,-0.02547731212554633
2018_NET_ZANDVO_TSU,2018_NET_ZANDVO,2018,13,TSU,WIL,20,20,0,20,True,False,,0.0,13717.143,3,48.473,0.0,0,S-H,0,0.548,False,55.3925,63.9918,1.0975,1.0529,0.018053,0.015627,-4.995288,-5.178754,-1.779260026137667,-0.11775380681728938,0.6053645342530911,0.16129285693159964,0.14595257804409298
2018_NET_ZANDVO_VER,2018_NET_ZANDVO,2018,13,VER,RED,11,12,0,13,True,False,,0.0,1441.648,4,79.532,0.0,0,M-H,0,0.548,False,26.9847,27.8567,1.0975,1.0529,0.037058,0.035898,-4.071896,-4.113158,-0.018575744200328335,-0.18741799217168328,0.8949219814504625,0.8463988347554925,-0.33724545042930937
2018_NET_ZANDVO_ZHO,2018_NET_ZANDVO,2018,13,ZHO,RBM,18,18,0,18,True,False,,0.0,6303.629,3,55.376,0.0,0,S-H,0,0.548,False,30.9799,34.9052,1.0975,1.0529,0.032279,0.028649,-4.25067,-4.404481,-0.7672048339590324,-0.33107408357291246,0.6006852646166709,0.8169173255332927,0.13865429631897394
2018_AUS_MELBOU_ALB,2018_AUS_MELBOU,2018,14,ALB,WIL,7,6,3,7,True,False,,6.0,300.066,4,80.545,0.0,4,H-H,0,0.487,False,19.1648,18.748,1.0684,1.033,0.052179,0.053339,-3.624352,-3.595338,-0.22416986876994996,1.4225932877656218,1.9211781387972158,0.20303209154654606,0.03846908981801245
2018_AUS_MELBOU_ALO,2018_AUS_MELBOU,2018,14,ALO,AST,4,1,5,2,True,False,,18.0,0.003,3,51.984,0.0,4,S-M,0,0.487,False,10.8633,10.2359,1.0684,1.033,0.092053,0.097695,-2.861034,-2.778883,0.7021967853073994,0.9594575987513507,1.2541038240826419,1.4371304061115622,0.09801313116280291
2018_AUS_MELBOU_BOT,2018_AUS_MELBOU,2018,14,BOT,HAA,12,13,0,11,True,False,,0.0,1019.254,4,74.429,0.0,4,M-H,0,0.487,False,17.6744,18.405,1.0684,1.033,0.056579,0.054333,-3.51734,-3.570954,-0.9617163101410247,0.35612321582056344,1.0465723402293412,0.9410169011161227,0.002724904251734379
2018_AUS_MELBOU_GAS,2018_AUS_MELBOU,2018,14,GAS,ALP,11,12,0,8,True,False,,4.0,515.929,3,51.242,0.0,4,M-M,1,0.487,False,19.9171,20.483,1.0684,1.033,0.050208,0.048821,-3.675083,-3.711924,0.5768484969716665,0.22906527999573242,1.3648930097304437,0.6429040786575032,0.03498511997275304
2018_AUS_MELBOU_HAM,2018_AUS_MELBOU,2018,14,HAM,MER,9,10,0,6,True,False,,8.0,286.92,2,39.455,10.0,4,S-M,1,0.487,False,21.0619,21.1251,1.0684,1.033,0.047479,0.047337,-3.748518,-3.752471,1.0838479032466977,1.1348035190369707,1.583554299725366,0.4902189931171545,-0.10076880604716153
2018_AUS_MELBOU_HUL,2018_AUS_MELBOU,2018,14,HUL,HAA,8,9,0,9,True,False,,2.0,533.155,2,43.049,0.0,4,M-M,0,0.487,False,24.2907,24.0616,1.0684,1.033,0.041168,0.04156,-3.935072,-3.922702,0.3023111222279495,0.15129417665579464,1.004379618565435,0.9410169011161227,-0.17885352876364857
2018_AUS_MELBOU_LAW,2018_AUS_MELBOU,2018,14,LAW,SAU,2,4,0,1,True,False,,25.0,0.0,3,51.433,0.0,4,M-H,1,0.487,False,14.3217,13.1614,1.0684,1.033,0.069824,0.07598,-3.236736,-3.122828,0.7870959280799231,0.6247896709110238,0.6264023536830448,1.5685762358778015,0.004308770548673492
2018_AUS_MELBOU_LEC,2018_AUS_MELBOU,2018,14,LEC,FER,19,19,0,17,True,False,,0.0,5377.403,2,42.623,0.0,4,S-M,0,0.487,False,30.0264,34.1274,1.0684,1.033,0.033304,0.029302,-4.210275,-4.375455,0.4664348062956464,-0.31187281645120657,0.037880075221854485,1.1594334606995105,-0.10735807773217507
2018_AUS_MELBOU_MAG,2018_AUS_MELBOU,2018,14,MAG,RBM,10,11,0,10,True,False,,1.0,566.611,2,32.434,0.0,4,M-H,0,0.487,False,24.4924,24.8756,1.0684,1.033,0.040829,0.0402,-3.945854,-3.966064,-0.1673223769928153,-0.33107408357291246,1.088063765008881,0.7467846574646304,-0.21205748708239539
2018_AUS_MELBOU_NOR,2018_AUS_MELBOU,2018,14,NOR,MCL,17,18,0,20,False,True,electronics,0.0,,4,78.259,0.0,4,S-H,0,0.487,False,31.2178,34.6057,1.0684,1.033,0.032033,0.028897,-4.260545,-4.393354,-1.3697264824522626,-1.8566598174865692,0.6097034029397257,0.8008375877000704,0.0036824982988563014
2018_AUS_MELBOU_OCO,2018_AUS_MELBOU,2018,14,OCO,ALP,15,16,0,13,True,False,,0.0,1808.215,3,64.826,0.0,4,M-H,0,0.487,False,27.371,29.5919,1.0684,1.033,0.036535,0.033793,-4.090346,-4.191415,1.4652603699708913,0.5955697279889038,0.9795609619960067,0.6429040786575032,0.06411191506520775
2018_AUS_MELBOU_PER,2018_AUS_MELBOU,2018,14,PER,RED,1,3,0,3,True,False,,15.0,34.507,3,56.139,0.0,4,M-M,0,0.487,False,18.1022,16.429,1.0684,1.033,0.055242,0.060868,-3.549006,-3.420307,1.0496498826146317,0.5887129871745813,1.3761534303102456,0.8125333500866042,0.10996819135420165
2018_AUS_MELBOU_PIA,2018_AUS_MELBOU,2018,14,PIA,MCL,16,17,0,15,True,False,,0.0,3050.67,3,51.955,0.0,4,M-H,0,0.487,False,22.7319,24.8855,1.0684,1.033,0.043991,0.040184,-3.84849,-3.966599,-1.2764444150951446,-1.3803156077524055,0.8065428065701967,0.8008375877000704,-0.25218752012832474
2018_AUS_MELBOU_RUS,2018_AUS_MELBOU,2018,14,RUS,MER,6,8,0,4,True,False,,12.0,162.749,3,63.924,0.0,4,M-H,1,0.487,False,15.3238,14.8045,1.0684,1.033,0.065258,0.067547,-3.327411,-3.281237,0.9401892793421425,1.4710415987516285,1.8195580604109716,0.4902189931171545,-0.07812342450327588
2018_AUS_MELBOU_SAI,2018_AUS_MELBOU,2018,14,SAI,FER,5,7,0,5,True,False,,10.0,184.165,4,65.96,0.0,4,S-M,0,0.487,False,17.6323,16.8231,1.0684,1.033,0.056714,0.059442,-3.514196,-3.451842,0.9769325592030579,1.1716303104518286,0.9130844611096675,1.1594334606995105,-0.003043274230134729
2018_AUS_MELBOU_SAR,2018_AUS_MELBOU,2018,14,SAR,SAU,14,5,10,14,True,False,,0.0,1942.287,3,64.496,0.0,4,S-M,0,0.487,False,18.7561,20.026,1.0684,1.033,0.053316,0.049935,-3.595912,-3.68226,-0.24577601961317375,-0.7261069148425372,0.18366141210685472,1.5685762358778015,-0.038977552679480394
2018_AUS_MELBOU_STR,2018_AUS_MELBOU,2018,14,STR,AST,3,2,3,19,False,True,crash,0.0,,4,79.147,0.0,4,M-H,0,0.487,False,12.9061,12.0097,1.0684,1.033,0.077483,0.083266,-3.096312,-2.998467,-2.0550855576113243,-1.1538649787128863,0.9538406068151668,1.4371304061115622,0.1658946036102114
2018_AUS_MELBOU_TSU,2018_AUS_MELBOU,2018,14,TSU,WIL,20,20,3,18,True,False,,0.0,7051.282,3,53.421,0.0,4,S-M,0,0.487,False,51.4536,59.2171,1.0684,1.033,0.019435,0.016887,-4.901337,-5.080222,0.7461413012835374,0.5824039634476702,0.604641012029553,0.20303209154654606,0.23220153347881883
2018_AUS_MELBOU_VER,2018_AUS_MELBOU,2018,14,VER,RED,13,14,0,12,True,False,,0.0,1079.64,2,36.637,0.0,4,S-H,0,0.487,False,22.3324,23.5483,1.0684,1.033,0.044778,0.042466,-3.825281,-3.894569,-0.4856230269514434,-0.2844343645899665,0.8650608595624532,0.8125333500866042,0.16324075092086013
2018_AUS_MELBOU_ZHO,2018_AUS_MELBOU,2018,14,ZHO,RBM,18,15,3,16,True,False,,0.0,4436.687,3,59.609,0.0,4,S-H,0,0.487,False,31.6516,35.5278,1.0684,1.033,0.031594,0.028147,-4.27835,-4.427183,-0.28789633728685804,-0.7274621020003457,0.6399472038230478,0.7467846574646304,-0.08960829254756361
2018_MEX_MEXICO_ALB,2018_MEX_MEXICO,2018,15,ALB,WIL,12,12,0,12,True,False,,0.0,1966.048,3,56.81,0.0,2,S-H,0,0.287,False,21.2251,22.1332,1.0605,1.0373,0.047114,0.045181,-3.758662,-3.813552,1.2263410468003149,1.7026563958716052,1.9036994153801228,0.07205308954435849,0.24842340831611445
2018_MEX_MEXICO_ALO,2018_MEX_MEXICO,2018,15,ALO,AST,1,1,0,1,True,False,,25.0,0.0,3,62.767,0.0,2,S-M,1,0.287,False,9.457,8.5946,1.0605,1.0373,0.105742,0.116352,-2.668739,-2.534302,1.0094078788793872,-1.1538649787128863,1.1718058540574634,1.3364918300415662,-0.07577609373043437
2018_MEX_MEXICO_BOT,2018_MEX_MEXICO,2018,15,BOT,HAA,8,8,0,9,True,False,,2.0,664.753,2,34.864,0.0,2,M-H,0,0.287,False,21.173,21.0018,1.0605,1.0373,0.04723,0.047615,-3.755429,-3.744781,0.5193268074761545,0.15129417665579464,1.0554643243087682,0.899125984856128,0.07274520649065472
2018_MEX_MEXICO_GAS,2018_MEX_MEXICO,2018,15,GAS,ALP,16,17,0,15,True,False,,0.0,4059.831,2,51.291,0.0,2,M-H,1,0.287,False,24.1371,26.4606,1.0605,1.0373,0.04143,0.037792,-3.926812,-4.046403,-1.2758036100906176,0.41231750399231815,1.2489909015015668,0.6389784897890268,-0.19342604505781966
2018_MEX_MEXICO_HAM,2018_MEX_MEXICO,2018,15,HAM,MER,11,11,0,11,True,False,,0.0,913.047,2,25.696,0.0,2,M-H,0,0.287,False,18.4915,19.0429,1.0605,1.0373,0.054079,0.052513,-3.577131,-3.61593,0.9954564237586172,0.9666844791796415,1.697863020239299,0.4375433292364723,-0.1633353111526631
2018_MEX_MEXICO_HUL,2018_MEX_MEXICO,2018,15,HUL,HAA,10,10,0,8,True,False,,4.0,662.776,3,45.275,0.0,2,M-H,0,0.287,False,18.7431,19.0625,1.0605,1.0373,0.053353,0.052459,-3.595003,-3.617289,0.3023111222279495,0.4585377354029481,1.0753175313008319,0.899125984856128,0.057550340500702984
2018_MEX_MEXICO_LAW,2018_MEX_MEXICO,2018,15,LAW,SAU,6,7,0,4,True,False,,12.0,266.819,2,31.738,0.0,2,S-M,0,0.287,False,12.9097,12.4892,1.0605,1.0373,0.077461,0.080069,-3.096687,-3.051755,0.4114365078599578,0.21952069518495554,0.6224194255397981,1.5373377563275037,-0.09007479328661545
2018_MEX_MEXICO_LEC,2018_MEX_MEXICO,2018,15,LEC,FER,20,18,10,19,True,False,,0.0,19322.559,3,58.017,0.0,2,S-M,0,0.287,False,33.9213,39.0915,1.0605,1.0373,0.02948,0.025581,-4.367638,-4.550007,-0.5470531678776109,-0.4354980770264591,-0.08920124387961167,1.2015114825043227,0.2641923567081435
2018_MEX_MEXICO_MAG,2018_MEX_MEXICO,2018,15,MAG,RBM,9,9,0,10,True,False,,1.0,701.589,3,57.888,0.0,2,S-M,0,0.287,False,22.8467,22.9474,1.0605,1.0373,0.04377,0.043578,-3.855072,-3.860804,-0.4512633803745617,-0.19894474409710153,1.1089265114307114,0.6794130542517294,-0.0009162866192504839
2018_MEX_MEXICO_NOR,2018_MEX_MEXICO,2018,15,NOR,MCL,15,16,0,17,True,False,,0.0,4828.64,2,31.639,0.0,2,M-M,0,0.287,False,29.244,31.6606,1.0605,1.0373,0.034195,0.031585,-4.176099,-4.278704,-1.5149504950496109,-1.4994016601859461,0.5866561944070404,0.8244379617959348,0.05635903930835592
2018_MEX_MEXICO_OCO,2018_MEX_MEXICO,2018,15,OCO,ALP,14,15,0,16,True,False,,0.0,4602.42,2,35.828,10.0,2,M-H,0,0.287,False,33.2403,35.5391,1.0605,1.0373,0.030084,0.028138,-4.341517,-4.42763,0.814033538872717,-1.0537002879803647,0.7791773151643194,0.6389784897890268,0.29609168619795023
2018_MEX_MEXICO_PER,2018_MEX_MEXICO,2018,15,PER,RED,3,4,0,3,True,False,,15.0,203.688,4,72.478,0.0,2,S-H,0,0.287,False,18.8441,17.5596,1.0605,1.0373,0.053067,0.056949,-3.602102,-3.508698,0.8564089000412263,0.6857293595928641,1.3799833933051842,0.8209966635747072,0.11367676348951143
2018_MEX_MEXICO_PIA,2018_MEX_MEXICO,2018,15,PIA,MCL,4,5,0,5,True,False,,10.0,298.588,2,36.259,10.0,2,M-H,1,0.287,False,26.1513,24.6749,1.0605,1.0373,0.038239,0.040527,-4.031144,-3.955524,-0.1418271572327941,0.6441472836177892,0.9560789945720193,0.8244379617959348,-0.08177984085779764
2018_MEX_MEXICO_RUS,2018_MEX_MEXICO,2018,15,RUS,MER,17,13,5,13,True,False,,0.0,3198.23,3,53.992,0.0,2,S-M,0,0.287,False,18.0067,19.9876,1.0605,1.0373,0.055535,0.050031,-3.541998,-3.679745,0.49774726553407506,0.3782678396789898,1.865160609587553,0.4375433292364723,-3.063965866593619e-05
2018_MEX_MEXICO_SAI,2018_MEX_MEXICO,2018,15,SAI,FER,7,3,5,7,True,False,,6.0,565.186,2,38.551,0.0,2,M-H,0,0.287,False,17.8428,17.4789,1.0605,1.0373,0.056045,0.057212,-3.529905,-3.502591,0.6744915212188184,0.8007545287260699,0.9744951823304333,1.2015114825043227,0.17210453355708286
2018_MEX_MEXICO_SAR,2018_MEX_MEXICO,2018,15,SAR,SAU,5,6,0,6,True,False,,8.0,459.139,3,68.22,0.0,2,M-M,1,0.287,False,14.945,14.2786,1.0605,1.0373,0.066912,0.070035,-3.293899,-3.23269,-0.24577601961317375,-0.45592759769182534,0.3602041833096129,1.5373377563275037,-0.2092917444457003
2018_MEX_MEXICO_STR,2018_MEX_MEXICO,2018,15,STR,AST,2,2,0,2,True,False,,18.0,118.283,2,35.441,0.0,2,M-H,0,0.287,False,13.7552,12.6581,1.0605,1.0373,0.0727,0.079001,-3.182414,-3.069999,-1.9229054758047763,-1.1538649787128863,0.8239116665681029,1.3364918300415662,-0.11817631074731509
2018_MEX_MEXICO_TSU,2018_MEX_MEXICO,2018,15,TSU,WIL,19,20,0,20,True,False,,0.0,26568.854,4,75.0,0.0,2,S-H,0,0.287,False,54.6001,62.1427,1.0605,1.0373,0.018315,0.016092,-4.976921,-5.14148,-0.26401922968494423,-0.11775380681728938,0.5963235293743026,0.07205308954435849,0.36245947227346637
2018_MEX_MEXICO_VER,2018_MEX_MEXICO,2018,15,VER,RED,13,14,0,14,True,False,,0.0,3456.044,3,65.088,0.0,2,S-M,0,0.287,False,24.5122,25.8819,1.0605,1.0373,0.040796,0.038637,-3.946895,-4.017688,-0.8359084890147795,-0.3814507370082492,0.8117659769742432,0.8209966635747072,0.07234282256279143
2018_MEX_MEXICO_ZHO,2018_MEX_MEXICO,2018,15,ZHO,RBM,18,19,0,18,True,False,,0.0,8255.551,3,50.947,0.0,2,H-H,0,0.287,False,29.0259,32.6243,1.0605,1.0373,0.034452,0.030652,-4.166398,-4.317416,-0.8356774763407715,-0.7274621020003457,0.6420662029777865,0.6794130542517294,-0.12870709421279367
2018_MON_MONACO_ALB,2018_MON_MONACO,2018,16,ALB,WIL,17,17,0,18,False,True,crash,0.0,,3,59.68,0.0,4,S-M,0,0.0,True,27.0387,30.086,1.0953,1.0586,0.036984,0.033238,-4.074473,-4.212805,-0.22416986876994996,-0.8179115770822486,1.8678400091064138,0.044206826109302585,-0.22293239841344253
2018_MON_MONACO_ALO,2018_MON_MONACO,2018,16,ALO,AST,1,1,0,1,True,False,,25.0,0.0,3,41.786,0.0,4,M-H,0,0.0,True,11.5453,10.5178,1.0953,1.0586,0.086615,0.095077,-2.944606,-2.816451,1.1118115767367172,1.0600920072020295,1.2305264110023713,1.3550093594551393,0.010304059850981448
2018_MON_MONACO_BOT,2018_MON_MONACO,2018,16,BOT,HAA,4,4,0,20,False,True,electronics,0.0,,2,37.518,0.0,4,M-M,1,0.0,True,18.0031,17.0277,1.0953,1.0586,0.055546,0.058728,-3.541756,-3.467891,-1.1732938983720507,-0.9752655387504351,0.9492564242772968,0.9897545589958041,0.1320601642852022
2018_MON_MONACO_GAS,2018_MON_MONACO,2018,16,GAS,ALP,10,10,0,8,True,False,,4.0,682.841,1,25.069,0.0,4,S-H,1,0.0,True,21.1667,21.5787,1.0953,1.0586,0.047244,0.046342,-3.755032,-3.780319,0.021052864852981107,-0.13743916799743808,1.3223289088740438,0.674180636938162,-0.24856865316670967
2018_MON_MONACO_HAM,2018_MON_MONACO,2018,16,HAM,MER,7,8,0,4,True,False,,12.0,315.048,2,48.184,0.0,4,M-H,1,0.0,True,15.6148,15.333,1.0953,1.0586,0.064042,0.065219,-3.352537,-3.328193,1.3490223417109382,0.3782678396789898,1.7242906682457817,0.4669057101288384,-0.057444833381961935
2018_MON_MONACO_HUL,2018_MON_MONACO,2018,16,HUL,HAA,9,5,5,5,True,False,,10.0,481.196,2,39.755,0.0,4,M-H,0,0.0,True,14.6595,14.7593,1.0953,1.0586,0.068215,0.067754,-3.268042,-3.277141,0.6348533566786939,-0.5656074604208969,1.2927916834360078,0.9897545589958041,-0.17865048260253438
2018_MON_MONACO_LAW,2018_MON_MONACO,2018,16,LAW,SAU,2,2,0,2,True,False,,18.0,60.517,2,38.62,0.0,4,M-M,0,0.0,True,12.8843,11.8851,1.0953,1.0586,0.077614,0.084139,-3.094018,-2.984249,0.7870959280799231,1.1651483052124476,0.7751580179909576,1.4516537961887406,0.06522328514431197
2018_MON_MONACO_LEC,2018_MON_MONACO,2018,16,LEC,FER,19,19,0,15,True,False,,0.0,9871.43,2,35.143,0.0,4,M-H,0,0.0,True,34.5256,39.3887,1.0953,1.0586,0.028964,0.025388,-4.390383,-4.559707,-0.04030918079098228,-0.4354980770264591,0.03322064092181086,1.053510932368122,-0.20820737680101856
2018_MON_MONACO_MAG,2018_MON_MONACO,2018,16,MAG,RBM,12,12,0,9,True,False,,2.0,1724.963,2,44.48,0.0,4,M-H,0,0.0,True,19.7246,20.6177,1.0953,1.0586,0.050698,0.048502,-3.662306,-3.720549,-0.380278129529125,-0.2650094138350072,1.1167984494662133,0.6886320476090254,0.06713519197472831
2018_MON_MONACO_NOR,2018_MON_MONACO,2018,16,NOR,MCL,18,18,0,14,True,False,,0.0,7287.21,1,18.632,0.0,4,M-H,2,0.0,True,31.8684,35.9054,1.0953,1.0586,0.031379,0.027851,-4.287172,-4.440821,-0.7888304320628695,0.7632333360513303,0.5183747865852874,0.8558939717446705,0.009852628239312558
2018_MON_MONACO_OCO,2018_MON_MONACO,2018,16,OCO,ALP,16,16,0,12,True,False,,0.0,3911.154,2,42.08,0.0,4,M-M,0,0.0,True,28.8684,31.7229,1.0953,1.0586,0.03464,0.031523,-4.159366,-4.28125,1.4652603699708913,0.41231750399231815,0.8820357587965303,0.674180636938162,-0.025771895727769542
2018_MON_MONACO_PER,2018_MON_MONACO,2018,16,PER,RED,11,11,0,19,False,True,engine,0.0,,2,31.889,0.0,4,S-M,3,0.0,True,17.0937,17.6457,1.0953,1.0586,0.058501,0.056671,-3.473041,-3.515198,-1.0760009256928234,-1.448630833609363,1.4013994189824805,0.7828328727847247,0.016383828390716115
2018_MON_MONACO_PIA,2018_MON_MONACO,2018,16,PIA,MCL,15,15,0,10,True,False,,1.0,2426.559,2,36.639,0.0,4,S-H,1,0.0,True,25.1092,27.2494,1.0953,1.0586,0.039826,0.036698,-3.978253,-4.084547,0.709135786163969,1.5968357030861164,0.7865381102234423,0.8558939717446705,-0.0337568182266315
2018_MON_MONACO_RUS,2018_MON_MONACO,2018,16,RUS,MER,5,6,0,17,False,True,engine,0.0,,1,17.545,0.0,4,M-H,1,0.0,True,14.8894,14.2596,1.0953,1.0586,0.067162,0.070128,-3.288904,-3.230903,-0.8295787758901261,-0.6304463994649843,2.0813814897907905,0.4669057101288384,0.19538750444399638
2018_MON_MONACO_SAI,2018_MON_MONACO,2018,16,SAI,FER,8,9,0,7,True,False,,6.0,534.267,3,53.518,0.0,4,M-H,0,0.0,True,18.6047,18.4986,1.0953,1.0586,0.05375,0.054058,-3.585202,-3.577649,0.5736778418907389,1.0480050498765763,0.9862949398613278,1.053510932368122,0.18451344541616232
2018_MON_MONACO_SAR,2018_MON_MONACO,2018,16,SAR,SAU,6,7,0,6,True,False,,8.0,494.694,2,48.338,0.0,4,S-M,0,0.0,True,18.0119,17.4669,1.0953,1.0586,0.055519,0.057251,-3.542386,-3.501696,0.5606765447425505,0.894968988061735,0.4234230976822924,1.4516537961887406,-0.018703524338113252
2018_MON_MONACO_STR,2018_MON_MONACO,2018,16,STR,AST,3,3,0,3,True,False,,15.0,87.488,2,54.445,0.0,4,H-H,2,0.0,True,16.2837,15.2098,1.0953,1.0586,0.061411,0.065747,-3.408479,-3.317421,-2.1872656394178724,0.8588231903006731,0.8164920374844825,1.3550093594551393,0.09989092730922192
2018_MON_MONACO_TSU,2018_MON_MONACO,2018,16,TSU,WIL,20,20,0,16,False,True,electronics,0.0,,2,34.186,5.0,4,S-M,1,0.0,True,59.2136,68.4041,1.0953,1.0586,0.016888,0.014619,-5.080184,-5.26342,-1.779260026137667,-2.3582586716651597,0.7096761797163486,0.044206826109302585,0.11125949638652582
2018_MON_MONACO_VER,2018_MON_MONACO,2018,16,VER,RED,13,13,0,11,True,False,,0.0,2509.431,2,39.256,0.0,4,M-H,2,0.0,True,28.2032,29.8516,1.0953,1.0586,0.035457,0.033499,-4.129181,-4.202695,-0.6023848476392223,-2.2247618129556272,0.7998178754017258,0.7828328727847247,-0.01457687705979982
2018_MON_MONACO_ZHO,2018_MON_MONACO,2018,16,ZHO,RBM,14,14,0,13,True,False,,0.0,4669.57,2,39.705,0.0,4,M-H,1,0.0,True,33.8455,36.2739,1.0953,1.0586,0.029546,0.027568,-4.364789,-4.453938,-0.4933142644320757,-0.46320342304872375,0.6535280119678658,0.6886320476090254,0.267751925289838
2018_CHI_SHANGH_ALB,2018_CHI_SHANGH,2018,17,ALB,WIL,15,16,0,13,True,False,,0.0,2223.743,2,43.079,0.0,4,M-H,2,0.0,False,23.8521,25.9027,1.0728,1.0656,0.041925,0.038606,-3.911305,-4.018737,-1.0153576408991856,-1.3780377932942163,1.8362619125002755,0.07292752505407134,0.050600026815345235
2018_CHI_SHANGH_ALO,2018_CHI_SHANGH,2018,17,ALO,AST,4,4,0,19,False,True,crash,0.0,,1,14.207,0.0,4,S-M,0,0.0,False,11.3532,10.7454,1.0728,1.0656,0.088081,0.093063,-2.921614,-2.846001,-1.0386660782671981,-1.2544993871635644,1.1462554279454553,1.4117013127302789,0.15892421499520207
2018_CHI_SHANGH_BOT,2018_CHI_SHANGH,2018,17,BOT,HAA,12,12,0,10,True,False,,1.0,858.609,2,36.223,0.0,4,M-M,0,0.0,False,21.8574,22.8629,1.0728,1.0656,0.045751,0.043739,-3.797135,-3.856002,-1.0675051042565376,-0.7704364995856657,0.9064299549864923,0.9214536959557006,0.06804647671783248
2018_CHI_SHANGH_GAS,2018_CHI_SHANGH,2018,17,GAS,ALP,7,7,0,6,True,False,,8.0,327.528,2,35.166,0.0,4,S-M,0,0.0,False,22.6347,22.242,1.0728,1.0656,0.04418,0.04496,-3.842883,-3.81997,0.3915832862654387,2.2448397439581727,1.3819573444685218,0.6208009715279812,-0.3293787012569329
