odds_id,race_id,driver_id,snapshot,decimal_odds,overround,implied_prob
2020_ABU_MARINA_BOT_PRE,2020_ABU_MARINA,BOT,pre,27.8048,1.0688,0.035965
2020_ABU_MARINA_BOT_POST,2020_ABU_MARINA,BOT,post_quali,28.2318,1.0337,0.035421
2020_ABU_MARINA_MAG_PRE,2020_ABU_MARINA,MAG,pre,80.8407,1.0688,0.01237
2020_ABU_MARINA_MAG_POST,2020_ABU_MARINA,MAG,post_quali,93.0146,1.0337,0.010751
2020_ABU_MARINA_ZHO_PRE,2020_ABU_MARINA,ZHO,pre,53.8271,1.0688,0.018578
2020_ABU_MARINA_ZHO_POST,2020_ABU_MARINA,ZHO,post_quali,62.7117,1.0337,0.015946
2020_ABU_MARINA_SAR_PRE,2020_ABU_MARINA,SAR,pre,14.4563,1.0688,0.069174
2020_ABU_MARINA_SAR_POST,2020_ABU_MARINA,SAR,post_quali,13.6179,1.0337,0.073433
2020_ABU_MARINA_LAW_PRE,2020_ABU_MARINA,LAW,pre,5.0366,1.0688,0.198548
2020_ABU_MARINA_LAW_POST,2020_ABU_MARINA,LAW,post_quali,4.9878,1.0337,0.200491
2020_QAT_QATAR_VER_PRE,2020_QAT_QATAR,VER,pre,14.6436,1.1007,0.068289
2020_QAT_QATAR_VER_POST,2020_QAT_QATAR,VER,post_quali,14.4699,1.0462,0.069109
2020_QAT_QATAR_PER_PRE,2020_QAT_QATAR,PER,pre,11.035,1.1007,0.090621
2020_QAT_QATAR_PER_POST,2020_QAT_QATAR,PER,post_quali,10.6348,1.0462,0.094031
2020_QAT_QATAR_HAM_PRE,2020_QAT_QATAR,HAM,pre,27.0139,1.1007,0.037018
2020_QAT_QATAR_HAM_POST,2020_QAT_QATAR,HAM,post_quali,27.7131,1.0462,0.036084
2020_QAT_QATAR_RUS_PRE,2020_QAT_QATAR,RUS,pre,26.1643,1.1007,0.03822
2020_QAT_QATAR_RUS_POST,2020_QAT_QATAR,RUS,post_quali,26.5083,1.0462,0.037724
2020_QAT_QATAR_LEC_PRE,2020_QAT_QATAR,LEC,pre,55.5926,1.1007,0.017988
2020_QAT_QATAR_LEC_POST,2020_QAT_QATAR,LEC,post_quali,63.0279,1.0462,0.015866
2020_QAT_QATAR_SAI_PRE,2020_QAT_QATAR,SAI,pre,39.9297,1.1007,0.025044
2020_QAT_QATAR_SAI_POST,2020_QAT_QATAR,SAI,post_quali,43.0645,1.0462,0.023221
2020_QAT_QATAR_NOR_PRE,2020_QAT_QATAR,NOR,pre,38.8833,1.1007,0.025718
2020_QAT_QATAR_NOR_POST,2020_QAT_QATAR,NOR,post_quali,43.5369,1.0462,0.022969
2020_QAT_QATAR_PIA_PRE,2020_QAT_QATAR,PIA,pre,54.3508,1.1007,0.018399
2020_QAT_QATAR_PIA_POST,2020_QAT_QATAR,PIA,post_quali,60.0998,1.0462,0.016639
2020_QAT_QATAR_ALO_PRE,2020_QAT_QATAR,ALO,pre,9.1649,1.1007,0.109112
2020_QAT_QATAR_ALO_POST,2020_QAT_QATAR,ALO,post_quali,8.7228,1.0462,0.114642
2020_QAT_QATAR_STR_PRE,2020_QAT_QATAR,STR,pre,19.4337,1.1007,0.051457
2020_QAT_QATAR_STR_POST,2020_QAT_QATAR,STR,post_quali,20.1873,1.0462,0.049536
2020_QAT_QATAR_OCO_PRE,2020_QAT_QATAR,OCO,pre,36.1677,1.1007,0.027649
2020_QAT_QATAR_OCO_POST,2020_QAT_QATAR,OCO,post_quali,39.4976,1.0462,0.025318
2020_QAT_QATAR_GAS_PRE,2020_QAT_QATAR,GAS,pre,25.7294,1.1007,0.038866
2020_QAT_QATAR_GAS_POST,2020_QAT_QATAR,GAS,post_quali,27.0636,1.0462,0.03695
2020_QAT_QATAR_ALB_PRE,2020_QAT_QATAR,ALB,pre,63.4317,1.1007,0.015765
2020_QAT_QATAR_ALB_POST,2020_QAT_QATAR,ALB,post_quali,74.6659,1.0462,0.013393
2020_QAT_QATAR_TSU_PRE,2020_QAT_QATAR,TSU,pre,92.6355,1.1007,0.010795
2020_QAT_QATAR_TSU_POST,2020_QAT_QATAR,TSU,post_quali,110.4118,1.0462,0.009057
2020_QAT_QATAR_HUL_PRE,2020_QAT_QATAR,HUL,pre,16.3878,1.1007,0.061021
2020_QAT_QATAR_HUL_POST,2020_QAT_QATAR,HUL,post_quali,15.9921,1.0462,0.062531
2020_QAT_QATAR_BOT_PRE,2020_QAT_QATAR,BOT,pre,32.0174,1.1007,0.031233
2020_QAT_QATAR_BOT_POST,2020_QAT_QATAR,BOT,post_quali,34.1018,1.0462,0.029324
2020_QAT_QATAR_MAG_PRE,2020_QAT_QATAR,MAG,pre,79.8403,1.1007,0.012525
2020_QAT_QATAR_MAG_POST,2020_QAT_QATAR,MAG,post_quali,92.816,1.0462,0.010774
2020_QAT_QATAR_ZHO_PRE,2020_QAT_QATAR,ZHO,pre,56.744,1.1007,0.017623
2020_QAT_QATAR_ZHO_POST,2020_QAT_QATAR,ZHO,post_quali,65.1423,1.0462,0.015351
2020_QAT_QATAR_SAR_PRE,2020_QAT_QATAR,SAR,pre,14.2861,1.1007,0.069998
2020_QAT_QATAR_SAR_POST,2020_QAT_QATAR,SAR,post_quali,14.2941,1.0462,0.069959
2020_QAT_QATAR_LAW_PRE,2020_QAT_QATAR,LAW,pre,4.2982,1.1007,0.232656
2020_QAT_QATAR_LAW_POST,2020_QAT_QATAR,LAW,post_quali,4.04,1.0462,0.247522
2020_SAU_JEDDAH_VER_PRE,2020_SAU_JEDDAH,VER,pre,19.4708,1.0615,0.051359
2020_SAU_JEDDAH_VER_POST,2020_SAU_JEDDAH,VER,post_quali,19.72,1.0707,0.05071
2020_SAU_JEDDAH_PER_PRE,2020_SAU_JEDDAH,PER,pre,11.0844,1.0615,0.090217
2020_SAU_JEDDAH_PER_POST,2020_SAU_JEDDAH,PER,post_quali,10.6786,1.0707,0.093645
2020_SAU_JEDDAH_HAM_PRE,2020_SAU_JEDDAH,HAM,pre,29.3178,1.0615,0.034109
2020_SAU_JEDDAH_HAM_POST,2020_SAU_JEDDAH,HAM,post_quali,31.2159,1.0707,0.032035
2020_SAU_JEDDAH_RUS_PRE,2020_SAU_JEDDAH,RUS,pre,27.0973,1.0615,0.036904
2020_SAU_JEDDAH_RUS_POST,2020_SAU_JEDDAH,RUS,post_quali,27.7894,1.0707,0.035985
2020_SAU_JEDDAH_LEC_PRE,2020_SAU_JEDDAH,LEC,pre,62.3014,1.0615,0.016051
2020_SAU_JEDDAH_LEC_POST,2020_SAU_JEDDAH,LEC,post_quali,73.3084,1.0707,0.013641
2020_SAU_JEDDAH_SAI_PRE,2020_SAU_JEDDAH,SAI,pre,39.571,1.0615,0.025271
2020_SAU_JEDDAH_SAI_POST,2020_SAU_JEDDAH,SAI,post_quali,43.1984,1.0707,0.023149
2020_SAU_JEDDAH_NOR_PRE,2020_SAU_JEDDAH,NOR,pre,46.4835,1.0615,0.021513
2020_SAU_JEDDAH_NOR_POST,2020_SAU_JEDDAH,NOR,post_quali,51.3822,1.0707,0.019462
2020_SAU_JEDDAH_PIA_PRE,2020_SAU_JEDDAH,PIA,pre,57.1037,1.0615,0.017512
2020_SAU_JEDDAH_PIA_POST,2020_SAU_JEDDAH,PIA,post_quali,64.7207,1.0707,0.015451
2020_SAU_JEDDAH_ALO_PRE,2020_SAU_JEDDAH,ALO,pre,7.8036,1.0615,0.128146
2020_SAU_JEDDAH_ALO_POST,2020_SAU_JEDDAH,ALO,post_quali,7.4246,1.0707,0.134688
2020_SAU_JEDDAH_STR_PRE,2020_SAU_JEDDAH,STR,pre,13.8541,1.0615,0.072181
2020_SAU_JEDDAH_STR_POST,2020_SAU_JEDDAH,STR,post_quali,13.6848,1.0707,0.073074
2020_SAU_JEDDAH_OCO_PRE,2020_SAU_JEDDAH,OCO,pre,37.463,1.0615,0.026693
2020_SAU_JEDDAH_OCO_POST,2020_SAU_JEDDAH,OCO,post_quali,39.3918,1.0707,0.025386
2020_SAU_JEDDAH_GAS_PRE,2020_SAU_JEDDAH,GAS,pre,32.2945,1.0615,0.030965
2020_SAU_JEDDAH_GAS_POST,2020_SAU_JEDDAH,GAS,post_quali,33.5357,1.0707,0.029819
2020_SAU_JEDDAH_ALB_PRE,2020_SAU_JEDDAH,ALB,pre,64.7291,1.0615,0.015449
2020_SAU_JEDDAH_ALB_POST,2020_SAU_JEDDAH,ALB,post_quali,72.4533,1.0707,0.013802
2020_SAU_JEDDAH_TSU_PRE,2020_SAU_JEDDAH,TSU,pre,98.0392,1.0615,0.0102
2020_SAU_JEDDAH_TSU_POST,2020_SAU_JEDDAH,TSU,post_quali,113.9212,1.0707,0.008778
2020_SAU_JEDDAH_HUL_PRE,2020_SAU_JEDDAH,HUL,pre,13.1265,1.0615,0.076182
2020_SAU_JEDDAH_HUL_POST,2020_SAU_JEDDAH,HUL,post_quali,13.1294,1.0707,0.076165
2020_SAU_JEDDAH_BOT_PRE,2020_SAU_JEDDAH,BOT,pre,28.1706,1.0615,0.035498
2020_SAU_JEDDAH_BOT_POST,2020_SAU_JEDDAH,BOT,post_quali,30.3711,1.0707,0.032926
2020_SAU_JEDDAH_MAG_PRE,2020_SAU_JEDDAH,MAG,pre,70.2741,1.0615,0.01423
2020_SAU_JEDDAH_MAG_POST,2020_SAU_JEDDAH,MAG,post_quali,83.7311,1.0707,0.011943
2020_SAU_JEDDAH_ZHO_PRE,2020_SAU_JEDDAH,ZHO,pre,47.8606,1.0615,0.020894
2020_SAU_JEDDAH_ZHO_POST,2020_SAU_JEDDAH,ZHO,post_quali,54.9269,1.0707,0.018206
2020_SAU_JEDDAH_SAR_PRE,2020_SAU_JEDDAH,SAR,pre,11.9811,1.0615,0.083465
2020_SAU_JEDDAH_SAR_POST,2020_SAU_JEDDAH,SAR,post_quali,11.6877,1.0707,0.08556
2020_SAU_JEDDAH_LAW_PRE,2020_SAU_JEDDAH,LAW,pre,5.177,1.0615,0.193163
2020_SAU_JEDDAH_LAW_POST,2020_SAU_JEDDAH,LAW,post_quali,4.8644,1.0707,0.205577
2020_AUS_MELBOU_VER_PRE,2020_AUS_MELBOU,VER,pre,15.9284,1.1115,0.062781
2020_AUS_MELBOU_VER_POST,2020_AUS_MELBOU,VER,post_quali,15.6676,1.0676,0.063826
2020_AUS_MELBOU_PER_PRE,2020_AUS_MELBOU,PER,pre,10.469,1.1115,0.09552
2020_AUS_MELBOU_PER_POST,2020_AUS_MELBOU,PER,post_quali,9.9187,1.0676,0.10082
2020_AUS_MELBOU_HAM_PRE,2020_AUS_MELBOU,HAM,pre,26.7272,1.1115,0.037415
2020_AUS_MELBOU_HAM_POST,2020_AUS_MELBOU,HAM,post_quali,27.9846,1.0676,0.035734
2020_AUS_MELBOU_RUS_PRE,2020_AUS_MELBOU,RUS,pre,21.4731,1.1115,0.04657
2020_AUS_MELBOU_RUS_POST,2020_AUS_MELBOU,RUS,post_quali,21.9289,1.0676,0.045602
2020_AUS_MELBOU_LEC_PRE,2020_AUS_MELBOU,LEC,pre,67.7231,1.1115,0.014766
2020_AUS_MELBOU_LEC_POST,2020_AUS_MELBOU,LEC,post_quali,78.3699,1.0676,0.01276
2020_AUS_MELBOU_SAI_PRE,2020_AUS_MELBOU,SAI,pre,39.3097,1.1115,0.025439
2020_AUS_MELBOU_SAI_POST,2020_AUS_MELBOU,SAI,post_quali,42.7332,1.0676,0.023401
2020_AUS_MELBOU_NOR_PRE,2020_AUS_MELBOU,NOR,pre,43.7752,1.1115,0.022844
2020_AUS_MELBOU_NOR_POST,2020_AUS_MELBOU,NOR,post_quali,50.0275,1.0676,0.019989
2020_AUS_MELBOU_PIA_PRE,2020_AUS_MELBOU,PIA,pre,64.792,1.1115,0.015434
2020_AUS_MELBOU_PIA_POST,2020_AUS_MELBOU,PIA,post_quali,71.3216,1.0676,0.014021
2020_AUS_MELBOU_ALO_PRE,2020_AUS_MELBOU,ALO,pre,7.8187,1.1115,0.127899
2020_AUS_MELBOU_ALO_POST,2020_AUS_MELBOU,ALO,post_quali,7.3156,1.0676,0.136695
2020_AUS_MELBOU_STR_PRE,2020_AUS_MELBOU,STR,pre,17.6523,1.1115,0.05665
2020_AUS_MELBOU_STR_POST,2020_AUS_MELBOU,STR,post_quali,17.8028,1.0676,0.056171
2020_AUS_MELBOU_OCO_PRE,2020_AUS_MELBOU,OCO,pre,33.0196,1.1115,0.030285
2020_AUS_MELBOU_OCO_POST,2020_AUS_MELBOU,OCO,post_quali,35.0091,1.0676,0.028564
2020_AUS_MELBOU_GAS_PRE,2020_AUS_MELBOU,GAS,pre,33.2447,1.1115,0.03008
2020_AUS_MELBOU_GAS_POST,2020_AUS_MELBOU,GAS,post_quali,35.6913,1.0676,0.028018
2020_AUS_MELBOU_ALB_PRE,2020_AUS_MELBOU,ALB,pre,57.7334,1.1115,0.017321
2020_AUS_MELBOU_ALB_POST,2020_AUS_MELBOU,ALB,post_quali,65.1593,1.0676,0.015347
2020_AUS_MELBOU_TSU_PRE,2020_AUS_MELBOU,TSU,pre,101.0203,1.1115,0.009899
2020_AUS_MELBOU_TSU_POST,2020_AUS_MELBOU,TSU,post_quali,119.861,1.0676,0.008343
2020_AUS_MELBOU_HUL_PRE,2020_AUS_MELBOU,HUL,pre,14.3386,1.1115,0.069742
2020_AUS_MELBOU_HUL_POST,2020_AUS_MELBOU,HUL,post_quali,13.7555,1.0676,0.072698
2020_AUS_MELBOU_BOT_PRE,2020_AUS_MELBOU,BOT,pre,25.3158,1.1115,0.039501
2020_AUS_MELBOU_BOT_POST,2020_AUS_MELBOU,BOT,post_quali,26.178,1.0676,0.0382
2020_AUS_MELBOU_MAG_PRE,2020_AUS_MELBOU,MAG,pre,65.9935,1.1115,0.015153
2020_AUS_MELBOU_MAG_POST,2020_AUS_MELBOU,MAG,post_quali,77.3276,1.0676,0.012932
2020_AUS_MELBOU_ZHO_PRE,2020_AUS_MELBOU,ZHO,pre,61.252,1.1115,0.016326
2020_AUS_MELBOU_ZHO_POST,2020_AUS_MELBOU,ZHO,post_quali,68.2734,1.0676,0.014647
2020_AUS_MELBOU_SAR_PRE,2020_AUS_MELBOU,SAR,pre,12.8144,1.1115,0.078037
2020_AUS_MELBOU_SAR_POST,2020_AUS_MELBOU,SAR,post_quali,12.7632,1.0676,0.07835
2020_AUS_MELBOU_LAW_PRE,2020_AUS_MELBOU,LAW,pre,5.3095,1.1115,0.18834
2020_AUS_MELBOU_LAW_POST,2020_AUS_MELBOU,LAW,post_quali,5.1577,1.0676,0.193883
2020_JAP_SUZUKA_VER_PRE,2020_JAP_SUZUKA,VER,pre,16.6931,1.101,0.059905
2020_JAP_SUZUKA_VER_POST,2020_JAP_SUZUKA,VER,post_quali,16.7235,1.0455,0.059796
2020_JAP_SUZUKA_PER_PRE,2020_JAP_SUZUKA,PER,pre,10.2875,1.101,0.097205
2020_JAP_SUZUKA_PER_POST,2020_JAP_SUZUKA,PER,post_quali,9.927,1.0455,0.100735
2020_JAP_SUZUKA_HAM_PRE,2020_JAP_SUZUKA,HAM,pre,31.6536,1.101,0.031592
2020_JAP_SUZUKA_HAM_POST,2020_JAP_SUZUKA,HAM,post_quali,35.0459,1.0455,0.028534
2020_JAP_SUZUKA_RUS_PRE,2020_JAP_SUZUKA,RUS,pre,22.409,1.101,0.044625
2020_JAP_SUZUKA_RUS_POST,2020_JAP_SUZUKA,RUS,post_quali,23.0187,1.0455,0.043443
2020_JAP_SUZUKA_LEC_PRE,2020_JAP_SUZUKA,LEC,pre,90.4159,1.101,0.01106
2020_JAP_SUZUKA_LEC_POST,2020_JAP_SUZUKA,LEC,post_quali,105.241,1.0455,0.009502
2020_JAP_SUZUKA_SAI_PRE,2020_JAP_SUZUKA,SAI,pre,38.8999,1.101,0.025707
2020_JAP_SUZUKA_SAI_POST,2020_JAP_SUZUKA,SAI,post_quali,41.4834,1.0455,0.024106
2020_JAP_SUZUKA_NOR_PRE,2020_JAP_SUZUKA,NOR,pre,55.4047,1.101,0.018049
2020_JAP_SUZUKA_NOR_POST,2020_JAP_SUZUKA,NOR,post_quali,60.5804,1.0455,0.016507
2020_JAP_SUZUKA_PIA_PRE,2020_JAP_SUZUKA,PIA,pre,66.6844,1.101,0.014996
2020_JAP_SUZUKA_PIA_POST,2020_JAP_SUZUKA,PIA,post_quali,74.7608,1.0455,0.013376
2020_JAP_SUZUKA_ALO_PRE,2020_JAP_SUZUKA,ALO,pre,7.0362,1.101,0.142123
2020_JAP_SUZUKA_ALO_POST,2020_JAP_SUZUKA,ALO,post_quali,6.7052,1.0455,0.149137
2020_JAP_SUZUKA_STR_PRE,2020_JAP_SUZUKA,STR,pre,14.3978,1.101,0.069455
2020_JAP_SUZUKA_STR_POST,2020_JAP_SUZUKA,STR,post_quali,14.245,1.0455,0.0702
2020_JAP_SUZUKA_OCO_PRE,2020_JAP_SUZUKA,OCO,pre,31.346,1.101,0.031902
2020_JAP_SUZUKA_OCO_POST,2020_JAP_SUZUKA,OCO,post_quali,32.603,1.0455,0.030672
2020_JAP_SUZUKA_GAS_PRE,2020_JAP_SUZUKA,GAS,pre,36.5698,1.101,0.027345
2020_JAP_SUZUKA_GAS_POST,2020_JAP_SUZUKA,GAS,post_quali,38.5149,1.0455,0.025964
2020_JAP_SUZUKA_ALB_PRE,2020_JAP_SUZUKA,ALB,pre,60.957,1.101,0.016405
2020_JAP_SUZUKA_ALB_POST,2020_JAP_SUZUKA,ALB,post_quali,70.0722,1.0455,0.014271
2020_JAP_SUZUKA_TSU_PRE,2020_JAP_SUZUKA,TSU,pre,95.5201,1.101,0.010469
2020_JAP_SUZUKA_TSU_POST,2020_JAP_SUZUKA,TSU,post_quali,113.9861,1.0455,0.008773
2020_JAP_SUZUKA_HUL_PRE,2020_JAP_SUZUKA,HUL,pre,13.8257,1.101,0.072329
2020_JAP_SUZUKA_HUL_POST,2020_JAP_SUZUKA,HUL,post_quali,14.0252,1.0455,0.0713
2020_JAP_SUZUKA_BOT_PRE,2020_JAP_SUZUKA,BOT,pre,21.7723,1.101,0.04593
2020_JAP_SUZUKA_BOT_POST,2020_JAP_SUZUKA,BOT,post_quali,23.5112,1.0455,0.042533
2020_JAP_SUZUKA_MAG_PRE,2020_JAP_SUZUKA,MAG,pre,101.6157,1.101,0.009841
2020_JAP_SUZUKA_MAG_POST,2020_JAP_SUZUKA,MAG,post_quali,119.7605,1.0455,0.00835
2020_JAP_SUZUKA_ZHO_PRE,2020_JAP_SUZUKA,ZHO,pre,74.4491,1.101,0.013432
2020_JAP_SUZUKA_ZHO_POST,2020_JAP_SUZUKA,ZHO,post_quali,84.5166,1.0455,0.011832
2020_JAP_SUZUKA_SAR_PRE,2020_JAP_SUZUKA,SAR,pre,14.1032,1.101,0.070906
2020_JAP_SUZUKA_SAR_POST,2020_JAP_SUZUKA,SAR,post_quali,13.7802,1.0455,0.072568
2020_JAP_SUZUKA_LAW_PRE,2020_JAP_SUZUKA,LAW,pre,5.3556,1.101,0.186721
2020_JAP_SUZUKA_LAW_POST,2020_JAP_SUZUKA,LAW,post_quali,5.0403,1.0455,0.198401
2020_SPA_CATALU_VER_PRE,2020_SPA_CATALU,VER,pre,15.7881,1.0693,0.063339
2020_SPA_CATALU_VER_POST,2020_SPA_CATALU,VER,post_quali,15.9541,1.0641,0.06268
2020_SPA_CATALU_PER_PRE,2020_SPA_CATALU,PER,pre,10.1624,1.0693,0.098402
2020_SPA_CATALU_PER_POST,2020_SPA_CATALU,PER,post_quali,9.7685,1.0641,0.10237
2020_SPA_CATALU_HAM_PRE,2020_SPA_CATALU,HAM,pre,26.9971,1.0693,0.037041
2020_SPA_CATALU_HAM_POST,2020_SPA_CATALU,HAM,post_quali,29.0411,1.0641,0.034434
2020_SPA_CATALU_RUS_PRE,2020_SPA_CATALU,RUS,pre,25.9014,1.0693,0.038608
2020_SPA_CATALU_RUS_POST,2020_SPA_CATALU,RUS,post_quali,26.5034,1.0641,0.037731
2020_SPA_CATALU_LEC_PRE,2020_SPA_CATALU,LEC,pre,76.5345,1.0693,0.013066
2020_SPA_CATALU_LEC_POST,2020_SPA_CATALU,LEC,post_quali,88.739,1.0641,0.011269
2020_SPA_CATALU_SAI_PRE,2020_SPA_CATALU,SAI,pre,42.9516,1.0693,0.023282
2020_SPA_CATALU_SAI_POST,2020_SPA_CATALU,SAI,post_quali,47.3732,1.0641,0.021109
2020_SPA_CATALU_NOR_PRE,2020_SPA_CATALU,NOR,pre,46.5788,1.0693,0.021469
2020_SPA_CATALU_NOR_POST,2020_SPA_CATALU,NOR,post_quali,50.7357,1.0641,0.01971
2020_SPA_CATALU_PIA_PRE,2020_SPA_CATALU,PIA,pre,63.3754,1.0693,0.015779
2020_SPA_CATALU_PIA_POST,2020_SPA_CATALU,PIA,post_quali,74.4048,1.0641,0.01344
2020_SPA_CATALU_ALO_PRE,2020_SPA_CATALU,ALO,pre,6.6417,1.0693,0.150564
2020_SPA_CATALU_ALO_POST,2020_SPA_CATALU,ALO,post_quali,6.4646,1.0641,0.154689
2020_SPA_CATALU_STR_PRE,2020_SPA_CATALU,STR,pre,16.6367,1.0693,0.060108
2020_SPA_CATALU_STR_POST,2020_SPA_CATALU,STR,post_quali,16.603,1.0641,0.06023
2020_SPA_CATALU_OCO_PRE,2020_SPA_CATALU,OCO,pre,30.9789,1.0693,0.03228
2020_SPA_CATALU_OCO_POST,2020_SPA_CATALU,OCO,post_quali,32.5013,1.0641,0.030768
2020_SPA_CATALU_GAS_PRE,2020_SPA_CATALU,GAS,pre,28.2438,1.0693,0.035406
2020_SPA_CATALU_GAS_POST,2020_SPA_CATALU,GAS,post_quali,30.0048,1.0641,0.033328
2020_SPA_CATALU_ALB_PRE,2020_SPA_CATALU,ALB,pre,65.5308,1.0693,0.01526
2020_SPA_CATALU_ALB_POST,2020_SPA_CATALU,ALB,post_quali,75.0356,1.0641,0.013327
2020_SPA_CATALU_TSU_PRE,2020_SPA_CATALU,TSU,pre,97.3141,1.0693,0.010276
2020_SPA_CATALU_TSU_POST,2020_SPA_CATALU,TSU,post_quali,108.672,1.0641,0.009202
2020_SPA_CATALU_HUL_PRE,2020_SPA_CATALU,HUL,pre,13.5834,1.0693,0.073619
2020_SPA_CATALU_HUL_POST,2020_SPA_CATALU,HUL,post_quali,12.8947,1.0641,0.077551
2020_SPA_CATALU_BOT_PRE,2020_SPA_CATALU,BOT,pre,24.5586,1.0693,0.040719
2020_SPA_CATALU_BOT_POST,2020_SPA_CATALU,BOT,post_quali,25.4453,1.0641,0.0393
2020_SPA_CATALU_MAG_PRE,2020_SPA_CATALU,MAG,pre,86.783,1.0693,0.011523
2020_SPA_CATALU_MAG_POST,2020_SPA_CATALU,MAG,post_quali,103.1672,1.0641,0.009693
2020_SPA_CATALU_ZHO_PRE,2020_SPA_CATALU,ZHO,pre,81.011,1.0693,0.012344
2020_SPA_CATALU_ZHO_POST,2020_SPA_CATALU,ZHO,post_quali,91.617,1.0641,0.010915
2020_SPA_CATALU_SAR_PRE,2020_SPA_CATALU,SAR,pre,10.1558,1.0693,0.098466
2020_SPA_CATALU_SAR_POST,2020_SPA_CATALU,SAR,post_quali,10.0092,1.0641,0.099908
2020_SPA_CATALU_LAW_PRE,2020_SPA_CATALU,LAW,pre,6.7362,1.0693,0.148451
2020_SPA_CATALU_LAW_POST,2020_SPA_CATALU,LAW,post_quali,6.3152,1.0641,0.158347
2020_HUN_HUNGAR_VER_PRE,2020_HUN_HUNGAR,VER,pre,13.5529,1.1029,0.073785
2020_HUN_HUNGAR_VER_POST,2020_HUN_HUNGAR,VER,post_quali,13.7078,1.039,0.072951
2020_HUN_HUNGAR_PER_PRE,2020_HUN_HUNGAR,PER,pre,9.263,1.1029,0.107956
2020_HUN_HUNGAR_PER_POST,2020_HUN_HUNGAR,PER,post_quali,8.7047,1.039,0.11488
2020_HUN_HUNGAR_DEV_PRE,2020_HUN_HUNGAR,DEV,pre,64.9351,1.1029,0.0154
2020_HUN_HUNGAR_DEV_POST,2020_HUN_HUNGAR,DEV,post_quali,77.2082,1.039,0.012952
2020_HUN_HUNGAR_RUS_PRE,2020_HUN_HUNGAR,RUS,pre,19.3431,1.1029,0.051698
2020_HUN_HUNGAR_RUS_POST,2020_HUN_HUNGAR,RUS,post_quali,19.8539,1.039,0.050368
2020_HUN_HUNGAR_DEV_PRE,2020_HUN_HUNGAR,DEV,pre,64.9351,1.1029,0.0154
2020_HUN_HUNGAR_DEV_POST,2020_HUN_HUNGAR,DEV,post_quali,77.2082,1.039,0.012952
2020_HUN_HUNGAR_SAI_PRE,2020_HUN_HUNGAR,SAI,pre,37.2273,1.1029,0.026862
2020_HUN_HUNGAR_SAI_POST,2020_HUN_HUNGAR,SAI,post_quali,39.9345,1.039,0.025041
2020_HUN_HUNGAR_MSC_PRE,2020_HUN_HUNGAR,MSC,pre,34.3124,1.1029,0.029144
2020_HUN_HUNGAR_MSC_POST,2020_HUN_HUNGAR,MSC,post_quali,35.7411,1.039,0.027979
2020_HUN_HUNGAR_PIA_PRE,2020_HUN_HUNGAR,PIA,pre,63.1114,1.1029,0.015845
2020_HUN_HUNGAR_PIA_POST,2020_HUN_HUNGAR,PIA,post_quali,69.7204,1.039,0.014343
2020_HUN_HUNGAR_ALO_PRE,2020_HUN_HUNGAR,ALO,pre,7.1347,1.1029,0.140161
2020_HUN_HUNGAR_ALO_POST,2020_HUN_HUNGAR,ALO,post_quali,6.804,1.039,0.146973
2020_HUN_HUNGAR_DEV_PRE,2020_HUN_HUNGAR,DEV,pre,64.9351,1.1029,0.0154
2020_HUN_HUNGAR_DEV_POST,2020_HUN_HUNGAR,DEV,post_quali,77.2082,1.039,0.012952
2020_HUN_HUNGAR_DEV_PRE,2020_HUN_HUNGAR,DEV,pre,64.9351,1.1029,0.0154
2020_HUN_HUNGAR_DEV_POST,2020_HUN_HUNGAR,DEV,post_quali,77.2082,1.039,0.012952
2020_HUN_HUNGAR_GAS_PRE,2020_HUN_HUNGAR,GAS,pre,28.2941,1.1029,0.035343
2020_HUN_HUNGAR_GAS_POST,2020_HUN_HUNGAR,GAS,post_quali,29.9088,1.039,0.033435
2020_HUN_HUNGAR_ALB_PRE,2020_HUN_HUNGAR,ALB,pre,72.0981,1.1029,0.01387
2020_HUN_HUNGAR_ALB_POST,2020_HUN_HUNGAR,ALB,post_quali,80.8277,1.039,0.012372
2020_HUN_HUNGAR_RIC_PRE,2020_HUN_HUNGAR,RIC,pre,82.9394,1.1029,0.012057
2020_HUN_HUNGAR_RIC_POST,2020_HUN_HUNGAR,RIC,post_quali,100.07,1.039,0.009993
2020_HUN_HUNGAR_HUL_PRE,2020_HUN_HUNGAR,HUL,pre,10.0618,1.1029,0.099386
2020_HUN_HUNGAR_HUL_POST,2020_HUN_HUNGAR,HUL,post_quali,9.8818,1.039,0.101196
2020_HUN_HUNGAR_DRI_PRE,2020_HUN_HUNGAR,DRI,pre,16.0782,1.1029,0.062196
2020_HUN_HUNGAR_DRI_POST,2020_HUN_HUNGAR,DRI,post_quali,16.0246,1.039,0.062404
2020_HUN_HUNGAR_MAG_PRE,2020_HUN_HUNGAR,MAG,pre,72.0046,1.1029,0.013888
2020_HUN_HUNGAR_MAG_POST,2020_HUN_HUNGAR,MAG,post_quali,78.3883,1.039,0.012757
2020_HUN_HUNGAR_ZHO_PRE,2020_HUN_HUNGAR,ZHO,pre,55.4723,1.1029,0.018027
2020_HUN_HUNGAR_ZHO_POST,2020_HUN_HUNGAR,ZHO,post_quali,67.9302,1.039,0.014721
2020_HUN_HUNGAR_SAR_PRE,2020_HUN_HUNGAR,SAR,pre,12.0815,1.1029,0.082771
2020_HUN_HUNGAR_SAR_POST,2020_HUN_HUNGAR,SAR,post_quali,11.6922,1.039,0.085527
